time,L_YAW_pos,L_HAA_pos,L_HFE_pos,L_KFE_pos,L_ANKLE_pos,R_YAW_pos,R_HAA_pos,R_HFE_pos,R_KFE_pos,R_ANKLE_pos,L_YAW_vel,L_HAA_vel,L_HFE_vel,L_KFE_vel,L_ANKLE_vel,R_YAW_vel,R_HAA_vel,R_HFE_vel,R_KFE_vel,R_ANKLE_vel,vel_x_BF,vel_y_BF,vel_z_BF,normal_vec_x_BF,normal_vec_y_BF,normal_vec_z_BF,omega_x,omega_y,omega_z,L_YAW_tau_ff,L_HAA_tau_ff,L_HFE_tau_ff,L_KFE_tau_ff,L_ANKLE_tau_ff,R_YAW_tau_ff,R_HAA_tau_ff,R_HFE_tau_ff,R_KFE_tau_ff,R_ANKLE_tau_ff,L_YAW_q_des,L_HAA_q_des,L_HFE_q_des,L_KFE_q_des,L_ANKLE_q_des,R_YAW_q_des,R_HAA_q_des,R_HFE_q_des,R_KFE_q_des,R_ANKLE_q_des,L_YAW_q_vel des,L_HAA_q_vel des,L_HFE_q_vel des,L_KFE_q_vel des,L_ANKLE_q_vel des,R_YAW_q_vel des,R_HAA_q_vel des,R_HFE_q_vel des,R_KFE_q_vel des,R_ANKLE_q_vel des
1684706462.8368914,-0.0014100484686024974,0.00044333328435241484,-0.008798637698110703,-0.029105331375728457,0.6915061861959824,0.0007176200029535456,-0.0045272032777045525,0.009725615387794116,-0.037246918297464945,-0.140489525664894,0.04743717621510553,0.6158320016539217,-0.21837671273098302,-0.16490461391372968,-5.103578324429035,0.02941927325835937,-0.515255952615136,0.3577976212861692,0.3142139036275181,4.653933212069104,-0.6914846083764652,-0.18521314983003004,-0.6036245054949227,-0.409231224190712,0.07846506321603196,-0.9090506251039462,0.2813626792853261,-3.9007627578404374,0.18690587150069793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.8388915,-0.0013137300727455031,0.0016453006199488437,-0.00917310692650992,-0.029416656319441646,0.6812029526018806,0.0007792646802517273,-0.0054948321673768405,0.01035233043827846,-0.03664531491668965,-0.1308933170981695,0.04949738341543711,0.5861137133020373,-0.15688088192573157,-0.14661823378776992,-5.187485804039773,0.031973181800287465,-0.4531600618293186,0.2703420442615642,0.28752853840100634,4.921109450803234,-0.687499365110051,-0.1854054464015999,-0.5797576005993906,-0.4162632545757949,0.07929609870616103,-0.9057797920134619,0.2725782048507568,-3.891923503438842,0.15302837688283633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.8408916,-0.0012144773893047547,0.0027799908095161147,-0.00942715446467031,-0.02969089508277686,0.6707730331419192,0.0008450248675654393,-0.006338799201222089,0.010808088513937603,-0.03609840457785265,-0.12083504108603617,0.05032174878236755,0.5487066680295571,-0.09787664536496046,-0.12789210835089748,-5.231742282530359,0.03351906915689106,-0.3915247577778053,0.18666602073660965,0.25964485617838856,5.118711829481878,-0.6832104614504607,-0.18576108934800975,-0.5559997378419719,-0.4232606463949168,0.08005127540954159,-0.9024645247978801,0.2658398733284374,-3.883202083466615,0.12080988039868838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.8428917,-0.0011144280143023067,0.003832957180595834,-0.00956632481545011,-0.0299273908827863,0.6602953228016241,0.0009125500617085605,-0.007060501519034963,0.011101105574432123,-0.03560814690743064,-0.11045082912013059,0.05022798484190788,0.5045298018421125,-0.0419169961615728,-0.10894314399909241,-5.236850622029703,0.033739019945592995,-0.33082454742355283,0.10742705372935213,0.23098629335976698,5.249747415571209,-0.6786153865265654,-0.18627877045503047,-0.5323500984615119,-0.4302230800669483,0.0807342983730836,-0.8991051520505899,0.26102035554608416,-3.8747101885180992,0.09052215650521817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.8448918,-0.0010151504466056065,0.004791679160923606,-0.009597180371982972,-0.030125922867204266,0.6498470262488828,0.000979014432032935,-0.007662197562597885,0.01124081120225932,-0.035175683879670204,-0.09987033092595338,0.049472885379800914,0.45458773423031934,0.010530701419688482,-0.089988988507231,-5.203965527409976,0.03246987611254242,-0.27144885212346326,0.0331825979025932,0.20194721700386714,5.317669192355846,-0.6737112989523002,-0.1869552414271923,-0.5088076649994189,-0.43715038197869077,0.08134933983564335,-0.8957018635931209,0.2579573205330898,-3.866540097949616,0.062379125212039054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.8468919,-0.0009177665836948629,0.005645705263958854,-0.00952713033071489,-0.030286701580742658,0.6395024318524292,0.001041415634681935,-0.008146849717168173,0.011237648690232515,-0.03480139912787081,-0.08921586320421993,0.04825134096596446,0.3999429690401365,0.05908465085451467,-0.07124235078889561,-5.134817157131395,0.02969294381052738,-0.21371438422717226,-0.0356098123341254,0.17289183378380202,5.326336052398348,-0.6684950831761705,-0.1877855829675461,-0.4853713180923034,-0.44404249695002135,0.08190092487243018,-0.8922547278705956,0.25646317756688186,-3.858765170973451,0.0365383947550975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.848892,-0.000823070328348687,0.006386741223636885,-0.009364261660774812,-0.03041035368742565,0.6293318430597316,0.0010968431596379404,-0.008517992549276538,0.01110287629885981,-0.03448497907062302,-0.07860164259639943,0.04670094090749416,0.341688859571582,0.10344669616504715,-0.05290594369896005,-5.031630747142652,0.025514180790890708,-0.15787830753084275,-0.09859149196878186,0.14415344934684243,5.2799684655903185,-0.6629633991173435,-0.1887634840551713,-0.4620399592670229,-0.4508994624053433,0.08239382234858703,-0.8887637103535239,0.2563342149282615,-3.8514409245378736,0.013104318549698457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.850892,-0.0007316329896877456,0.007008685552740651,-0.009117175494731528,-0.030497897379217796,0.6194006730401599,0.0011427004304548974,-0.008779627300983825,0.010848371734275322,-0.03422547524122292,-0.06813311314798981,0.044910405138643375,0.28092406005714354,0.1433988773260204,-0.03516821433947468,-4.897044219291921,0.02013799860056615,-0.10415130599170944,-0.15550044474308033,0.11603399657288177,5.183098412473292,-0.657112731985522,-0.1898815206077991,-0.4388126495425669,-0.4577213849260424,0.08283294374202683,-0.8852286920408851,0.257358912617774,-3.844606586185695,-0.007867772202845243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.8528922,-0.0006438895847792091,0.007507616122079979,-0.0087948315898738,-0.030550710151406552,0.6097687044233697,0.0011768711100179068,-0.008936141645593513,0.010486442135352212,-0.03402136734251699,-0.057906380303939395,0.04293017220789691,0.2187290656530521,0.17879883478899444,-0.018199951870194502,-4.73402585538305,0.013837781056300714,-0.052709781768310364,-0.20616802115523167,0.0888037785925167,5.040513188794782,-0.6509394475446668,-0.1911314242466429,-0.4156887529078324,-0.46450841966534634,0.08322325169915057,-0.8816494872888107,0.25932527414952805,-3.838286991423573,-0.026366517848552408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.8548923,-0.0005602032732452952,0.007881732418989639,-0.008406402792168817,-0.03057049073403492,0.6004895118916478,0.0011978259893991798,-0.008992252305528492,0.01002964196516098,-0.03387062663072433,-0.04800776326888676,0.04078367697006653,0.15614530338499333,0.20957441447216132,-0.002151796296890683,-4.545794017244939,0.006925952581369766,-0.0037065545737257066,-0.2505143771728373,0.06270139748828271,4.8571936219788014,-0.644439856043642,-0.19250433369736802,-0.39266807399396225,-0.47126075290401487,0.08356967948275651,-0.8780258603500757,0.2620270864463061,-3.8324946870201155,-0.04241901137397963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.8568923,-0.00048090778934339765,0.008131258917912165,-0.007961140775788064,-0.030559216956066493,0.5916100416855734,0.0012046720411595965,-0.008952967065542505,0.009490601154454627,-0.03377077926747299,-0.038513475656882255,0.03847813489227225,0.0941570902492737,0.2357177834349006,0.012847383276497749,-4.3357406346056955,-0.00027401473688531703,0.042720382402724334,-0.28854279454343457,0.03793386010090368,4.63824800680006,-0.6376102858915075,-0.19399102330533327,-0.36975098036095894,-0.4779785878265478,0.08387706180902002,-0.8743575401868651,0.26526907327322535,-3.827232103961018,-0.05608513002570985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.8588924,-0.00040632976744566553,0.008258315481881367,-0.007468253771736374,-0.03051910121028518,0.5831703390091989,0.001197149415285742,-0.008823562025729368,0.00888186564505398,-0.03371896928000568,-0.029489441139894892,0.03601396618048682,0.03367663321755913,0.2572793087316066,0.02669131396190228,-4.1073598249978,-0.0074518248150687765,0.08644130084490667,-0.32033299639345597,0.014676867011798805,4.388843610527507,-0.6304471661554361,-0.19558210507013946,-0.3469385015883115,-0.48466213341575554,0.0841500769908468,-0.8706442332981499,0.2688709544606091,-3.8224936755836034,-0.06745198723401893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.8608925,-0.0003367942580903738,0.00826676093034706,-0.00693679656248971,-0.030452545009755676,0.5752034120114984,0.00117558518323614,-0.00860956963017677,0.008215752150015592,-0.03371202074750414,-0.02099124675679797,0.03339230779491114,-0.024467882117263487,0.27436138753130546,0.03929644867463214,-3.8641826107802992,-0.01432959070209672,0.12733043529908994,-0.34603365028244876,-0.00692470082085175,4.114137895171651,-0.6229471153038537,-0.19726820239245357,-0.3242323995836545,-0.49131159620942777,0.08439319983729923,-0.866885634470526,0.2726704596027308,-3.818267796005726,-0.07662871416935672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.8628926,-0.0002726175322356125,0.00816201588893876,-0.00637557270958183,-0.030362093907903318,0.5677352195052114,0.0011408144505801949,-0.0083167730460294,0.007504218519539054,-0.033746498798990276,-0.013064232151371062,0.030620349575356927,-0.07954117643420555,0.28711235442516964,0.05060151545870228,-3.60971830727235,-0.020675459184574106,0.1652638439602159,-0.36585429006176823,-0.026756080796394993,3.8192116647472956,-0.6151070324390168,-0.19904009528221772,-0.30163520697340007,-0.49792717454450464,0.08461066441895822,-0.8630814355069336,0.27652537128548593,-3.8145385391017523,-0.0837417151265841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.8648927,-0.00021409154168189657,0.007950870821700052,-0.0057930487859934095,-0.03025039381794767,0.5607847688056433,0.0010940801229245435,-0.007951202797150638,0.006758750617473584,-0.033818768976256644,-0.005743708712775725,0.027714475607716477,-0.13090688433958492,0.29572053877068305,0.06056660569355756,-3.3474028104274693,-0.02631155861132687,0.20011920627312563,-0.3800569060078921,-0.04473169833739914,3.509006201167014,-0.6069241866249689,-0.2008888380410325,-0.2791502328918395,-0.5045090548364924,0.08480643559960856,-0.8592313321038048,0.28031469027017514,-3.811287086388314,-0.08893047741885067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.8668928,-0.0001614642395085892,0.00764128478027977,-0.0051972802822553045,-0.030120149533265354,0.5543643099134102,0.001036922267376041,-0.007519132105098546,0.005990266114405507,-0.03392505449260337,0.0009447012440176022,0.024701384693190977,-0.17803089881897252,0.3004085051450185,0.06917191530873204,-3.0805537358215513,-0.03111666226980169,0.2317772400782492,-0.38894745067854647,-0.060793999414794415,3.1882661516619613,-0.5983962998159652,-0.20280585137449297,-0.2567815377410205,-0.5110574094061774,0.08498418814648007,-0.8553350291295982,0.2839390249619339,-3.8084928406492145,-0.09234395978688707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.868893,-0.0001149194728541486,0.007242179930566226,-0.004595848816068169,-0.029974086032972615,0.5484796125773084,0.0009710668643396776,-0.007027068081499767,0.00520903512701952,-0.03406149091105941,0.006984618241045181,0.021617501521742993,-0.22048231055627543,0.3014274850107506,0.07641624198661581,-2.8123321625707063,-0.03502430864981394,0.2601243678990587,-0.3928674886809211,-0.07491204670193692,2.86148952858483,-0.5895216192686319,-0.20478299151413357,-0.2345338803921378,-0.5175723953698959,0.08514729224635394,-0.851392244605377,0.28732031158849947,-3.806134228557875,-0.09413753721798895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.870893,-7.455944931633008e-05,0.006763236374148614,-0.003995810271124176,-0.029814912966246554,0.5431303134006431,0.0008983220250497273,-0.006481736676988037,0.004424617209891816,-0.03422417777776191,0.012368367586247549,0.018507074696175862,-0.2579322260798559,0.29905199669628973,0.08231532652115717,-2.545710614000697,-0.038017347864486364,0.2850562437622952,-0.3921861861979624,-0.08707989009587169,2.5328857334105104,-0.5802989760785981,-0.20681259925963563,-0.21241264272843757,-0.5240541541485825,0.08529880434920559,-0.8474027127028859,0.29040097139625126,-3.8041892179898036,-0.09447044659857519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.872893,-4.0391948566742284e-05,0.006214691202746942,-0.0034036534963962865,-0.02964529254965569,0.5383103209543791,0.0008204876987151907,-0.005890060058598838,0.003645813856296476,-0.03440922677820504,0.017096366106698263,0.015419394129049392,-0.2901507596449594,0.2935746511861751,0.0869001101748115,-2.2834468507322496,-0.04011999258330198,0.30648176301083496,-0.3872927954032514,-0.09731473222480036,2.2063420683595245,-0.5707278274948165,-0.20888753193418452,-0.19042373733153148,-0.5305028112170952,0.0854414624082083,-0.8433661860617284,0.2931426081911858,-3.80263559278313,-0.09350365727713277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.8748932,-1.2323591203767901e-05,0.005607145134787813,-0.002825269193401198,-0.029467810985188535,0.5340082677184376,0.0007392827349284245,-0.005259125808530337,0.002880635400742486,-0.03461280603488064,0.021176450757350876,0.012405555646157949,-0.3170024930795781,0.2853011494146116,0.09021496375662096,-2.0280630455373068,-0.041388453873481654,0.32432721095846806,-0.3785897444995056,-0.10565491835623372,1.8853987886050925,-0.5608082818003057,-0.2110011811339094,-0.16857350448177552,-0.5369184757999778,0.08557768475883797,-0.8392824376906417,0.29552434475842837,-3.801451038679217,-0.09139808250926472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.8768933,9.840339219331116e-06,0.004951379504657278,-0.0022659285943490656,-0.0292849534109598,0.5302079985072222,0.0006562910965749935,-0.004596147975439047,0.002136281040644096,-0.03483118023143306,0.02462316593101069,0.009515163152455477,-0.33844068857563336,0.2745454888675275,0.09231592946890158,-1.7818299353158422,-0.04190115610590392,0.33854025467427584,-0.366486400262445,-0.1121577871020774,1.5732324008237688,-0.5505411056818789,-0.21314747890411992,-0.14686860451969713,-0.5433012403134401,0.08570957205738561,-0.8351512626654036,0.297540890809392,-3.800613098975766,-0.0883130499920185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.8788934,2.6389741264120202e-05,0.0042581858211947175,-0.0017302714846823852,-0.029099082327966142,0.5268890858002194,0.0005729271885821184,-0.003908420541986219,0.0014191306029670417,-0.03506074632669641,0.027457025413824547,0.006793297195261153,-0.3545005242223314,0.2616254097267227,0.09326900410762012,-1.5467555872399226,-0.041749373465672694,0.34909353885855465,-0.35139353009870095,-0.11689742304229984,1.2726466435764507,-0.5399277150379701,-0.21532089464588802,-0.12531591107668846,-0.5496511794468875,0.08583891186188389,-0.83097247977476,0.29920042856987966,-3.8000990575363622,-0.08440495974154326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.8808935,3.7698005353965566e-05,0.0035382095923722078,-0.0012223030517505462,-0.028912419399894237,0.5240273630768718,0.0004904187838289452,-0.0032032642888555154,0.0007347466632343922,-0.03529806470713964,0.02970376359221739,0.004278001874406457,-0.3652916030454632,0.2468581206623448,0.09314848230706531,-1.3245784597302197,-0.04102893795939765,0.3559877058570206,-0.33371845720348386,-0.1199623546893584,0.9860703951743239,-0.5289701510141216,-0.21751642469464588,-0.1039224098312744,-0.5559683488629489,0.08596718557327186,-0.8267459332027083,0.30052239515428986,-3.799885801152015,-0.07982607265360919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.8828936,4.420600196008138e-05,0.0028018096338722647,-0.0007453989544762309,-0.028727030493647054,0.5215954678540432,0.00040980494705972437,-0.0024879683359189005,8.788566441836354e-05,-0.03553988571350022,0.03139358887933668,0.001998457985750309,-0.3709899650000507,0.23055634979213907,0.0920353712137567,-1.1167644745297358,-0.039833458557668726,0.3592537168061625,-0.3138608768695243,-0.12145324116241993,0.7155616409353374,-0.5176710436615577,-0.21972957615637365,-0.08269510639604949,-0.56225278356654,0.08609557755417696,-0.822471494276422,0.3015352335456285,-3.7999497040656345,-0.07472339052634772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.8848937,4.640321030048205e-05,0.0020589336438323726,-0.00030231791678051974,-0.028544813810973735,0.5195633866669463,0.00033194569437452223,-0.0017697278333101635,-0.0005174832343358651,-0.03578317156227871,0.032560450534469904,-2.6073610912974443e-05,-0.3718298088673572,0.21302476640251675,0.09001588303479947,-0.9245078378873846,-0.03824928390882537,0.3589544025167745,-0.2922092848037351,-0.12148058879451445,0.4628165843624051,-0.5060335659671873,-0.22195634626426905,-0.06164094580359853,-0.5685044960470519,0.08622498630481855,-0.8181490632586593,0.30227417632195897,-3.800266566109864,-0.0692376057760091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.8868937,4.48075368353994e-05,0.001319010435948527,0.00010477893907363367,-0.0283674909520127,0.5178989947506482,0.0002575398564056021,-0.0010555793715921013,-0.0010781527408163746,-0.03602511376150409,0.033241328217484614,-0.0017865319140648473,-0.3680951080701046,0.194556813835467,0.08718000895395814,-0.7487353547151758,-0.036352253528492834,0.3551852170669617,-0.26913795904401994,-0.12016253504942687,0.22918299310204826,-0.4940613811116253,-0.2241931982465496,-0.04076674494082944,-0.5747234743314393,0.08635603760237064,-0.8137785711248592,0.30277911822900067,-3.8008116237213008,-0.06350211470098452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.8888938,3.9945316768966165e-05,0.0005908588788025251,0.0004743028744499467,-0.028196600746185116,0.5165685837001661,0.00018714768588626323,-0.0003523356963759215,-0.0015916464867485667,-0.036263146189840854,0.033475551845375366,-0.00328361874349527,-0.3601112815226567,0.17543198430535636,0.08362017648992243,-0.5901139705771778,-0.03420612641412373,0.3480742033607055,-0.24500443466198307,-0.11762273204261403,0.015676916946485653,-0.4817585857049031,-0.22643703448180097,-0.020079138265674278,-0.5809096800999994,0.086489099506997,-0.8093599812398592,0.30309262531656045,-3.801559641292297,-0.05764210068687993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.890894,3.2332818453091766e-05,-0.0001173867097062801,0.0008052073354748561,-0.02803349568213745,0.515537370939159,0.00012121509449846154,0.00033347873516910366,-0.0020561834821124334,-0.036494954066729896,0.033304157665880185,-0.004526756067428432,-0.3482370580949441,0.1559135536388902,0.07942999201825923,-0.44906125573640665,-0.031862458709339875,0.33778120812955975,-0.2201474133772322,-0.11398835612337554,-0.17699801143376484,-0.469129651471561,-0.22868516756197207,0.00041546370911467234,-0.5870630470129444,0.08662429911202005,-0.8048932908375053,0.30325811970459066,-3.8024850798887075,-0.05177370251339006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.892894,2.2460311281125206e-05,-0.0007983352185334747,0.001096953698416842,-0.02787934076466422,0.5147699854288085,6.009693978981159e-05,0.0009956899149941596,-0.0024706387813713785,-0.03671847908781042,0.03276928497561344,-0.0055325840694927155,-0.3328566513238362,0.13624677958253578,0.07470307045862143,-0.32575851771975695,-0.029361625862045534,0.3244964046194547,-0.1948850567834008,-0.10938826383765242,-0.34842939338962686,-0.4561793674595321,-0.23093528977891914,0.020710904325063596,-0.5931834793776681,0.08676154087547383,-0.8003785322073033,0.3033182702490174,-3.8035623319965515,-0.046003287757194554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.8948941,1.0779445776271202e-05,-0.0014453821675488652,0.0013494738766799757,-0.027735114621882467,0.5142309247086876,4.077429762865237e-06,0.0016285328523246646,-0.0028345010827004954,-0.036931921034183676,0.031913616608157606,-0.006323164498474724,-0.31437233985457774,0.11665755293956798,0.06953195467440279,-0.2201661988747722,-0.026734648296106483,0.30843819547124024,-0.16951362039832046,-0.10395130854481821,-0.49847360409902275,-0.4429127843838878,-0.23318544148885892,0.0408013006658296,-0.5992708512579163,0.08690052632368166,-0.7958157735036921,0.30331361061035467,-3.8047660050571523,-0.040426852439340175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.8968942,-2.30563711687178e-06,-0.002052738787098757,0.0015631306715294603,-0.027601612680165977,0.513884979079569,-4.6613604408643444e-05,0.002226705393662243,-0.0031478279053674535,-0.03713373618667665,0.030779865205543606,-0.006924056106226422,-0.29319752893486745,0.09735147772848271,0.0640071276570619,-0.13204118783768642,-0.024005478514185472,0.2898505771867493,-0.14430639469640855,-0.09780482631879361,-0.6272325664443494,-0.4293351622364781,-0.23543397877883693,0.06068105522341686,-0.6053250060911591,0.0870407748716613,-0.7912051191129131,0.3032813976911934,-3.8060712332131246,-0.035129566099394854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.8988943,-1.6443372392264667e-05,-0.002615447771956032,0.0017386766895972252,-0.027479452217749667,0.5136976195050776,-9.178916200476721e-05,0.0027854163063939135,-0.0034111989316450396,-0.037322632888198454,0.029410306357056243,-0.007362417429791089,-0.2697503493171256,0.07851334581179464,0.058216120871281876,-0.06095565261138852,-0.02119343523373732,0.2690000521911658,-0.11951292747090211,-0.09107329474507601,-0.7350301819590609,-0.41545192183751906,-0.2376795408486621,0.08034486116764206,-0.6113457568434706,0.08718164546590257,-0.7865467095369112,0.3032547153127918,-3.807453995770539,-0.03018547713516062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
